"measurement" "Dim.1" "Dim.2" "Dim.3" "Dim.4" "Dim.5" "Dim.6" "Dim.7" "Dim.8" "Dim.9" "Dim.10" "Dim.11" "Dim.12" "Dim.13" "Dim.14" "Dim.15" "Dim.16" "Dim.17" "Dim.18" "Dim.19" "Dim.20" "Dim.21" "Dim.22" "Dim.23" "Dim.24" "Dim.25" "Dim.26" "Dim.27" "Dim.28" "Dim.29" "Dim.30" "Dim.31" "Dim.32" "Dim.33" "Dim.34" "Dim.35" "Dim.36" "Dim.37" "Dim.38" "Dim.39" "Dim.40" "Dim.41"
"Digitaria_longiflora" 0.68 7.75369291300493 4.78825405322135 -1.70622520878722 0.648692949136297 -0.346196542194689 "-0.482635285825302" 0.0673306899324826 "1.0454468280485" "0.423998888582819" "0.311579497097089" "-0.148486059612747" "-0.09860679681661" "-0.0105385590433175" "0.0301830363493759" "-0.168470618305589" "0.0777318379406979" "0.00338997519002125" "0.0643887140632171" "-0.133642932877152" "-0.0484285918013936" "-0.0597103119445286" "0.273819545701641" "-0.0289099329430348" "-0.00965638459654382" "-0.0533102644086204" "-0.0301384367434412" "0.0106422567550013" "-0.0496649074638973" "0.00357216767553234" "0.0276415967295588" "-0.0302879035160516" "0.0146778175986281" "0.0131388888225473" "-0.000946081119835933" "0.00876788794651389" "0.00187061180919458" "0.000827175020183085" "0.000218846555541615" "0.000567108873344095" "-0.000872679380402261" "1.07493490428995e-15"
"Digitaria_sanguinalis" 0.47 1.5992997321741 -0.580063119846606 -0.481368475937112 -0.555605748182511 -0.0933566446791018 "0.729397705669036" 0.333300566749865 "0.432673578030849" "0.265375891912412" "0.0558009767461565" "0.14359924664963" "0.159713688133081" "0.0594245573311775" "0.187322618046158" "0.0939091255678609" "0.0556985020265833" "0.0567134302814827" "0.00317878075161966" "-0.0328915837032251" "0.0519621996790939" "0.043652503755254" "0.0460492082726052" "-0.000433369715573244" "0.00209530142971513" "-0.0200037699055951" "-0.0277765194937373" "0.00367691260321621" "0.000739530869657534" "-0.00631404939759503" "-0.0127530989411829" "-0.00295744657184471" "0.00397299388038372" "0.000582475543281585" "0.0122135283407381" "-0.00557575109138861" "-0.00271672438780337" "0.00361451763980614" "-0.00101542829042152" "-0.00010973434964141" "-0.000680763349107337" "2.19144855366337e-15"
"Digitaria_violascens" 0.41 1.99928049334147 6.64651496095516 -1.97249938435142 -1.48898753262578 1.80405983744766 "0.702341040136588" 0.505131209227533 "-0.0799452775420126" "-0.224287614384363" "0.0297442744409565" "-0.328300641496421" "0.366733647612352" "0.264278574236483" "-0.110703387207108" "-0.171171912784294" "-0.04038115462566" "-0.00993514223429259" "-0.0257533420289505" "0.0084773796182733" "-0.165941911288153" "-0.106685496943326" "-0.062585634665892" "-0.0358661212910689" "0.046718874304797" "0.0188735363681378" "0.0125112118920198" "-0.0166078293708796" "0.00365458060855776" "0.0224646502731405" "0.0141773027736905" "0.00124124608294787" "-0.0043541044578511" "0.00916851372401049" "0.00272049326819587" "0.00692081105489207" "-0.000787503789158397" "-0.00363756079727943" "-0.00193762553739664" "-0.00116948079034305" "0.000969754906171945" "2.29719743084304e-15"
"Echinaria_capitata" 1.1 1.72726604465657 -2.92077542731779 2.30633159559961 -1.01041644542957 0.369418928677087 "-0.552154986632634" 0.596814432878468 "-0.948670434637775" "-0.368117790337286" "0.774802568919553" "0.115118649519834" "0.111558850319144" "-0.254767604851002" "0.268549221543891" "0.114391809646743" "-0.164466421860011" "-0.0199665237218434" "-0.255748741389851" "-0.0851181663951407" "-0.0123321205076996" "-0.0692292498502206" "-0.0390935763939709" "-0.043518450846137" "-0.0463894844238987" "0.0904957517833411" "0.0113227724974777" "-0.0691265959862035" "0.0244220452855232" "0.0048297261178537" "0.0170492504035102" "-0.010415891034033" "0.0131615364557398" "0.000418794403718392" "-0.000159821208091734" "-0.00495203087496782" "0.00051330156658049" "0.00352163850528745" "-0.00115605913990794" "-0.000162182672609385" "0.000207933697813896" "7.55651696647746e-16"
"Echinochloa_crus-galli" 1.8 0.956279079984041 0.50669164300643 -1.2009525366096 -0.349563084959134 0.438702648653 "0.606476412656841" 0.0877833224640692 "-0.042887385920715" "-0.141984168708055" "0.0555261374734209" "0.0656599257286272" "0.184149198468452" "0.223521723752858" "0.0588849957108399" "0.158576727193931" "0.00505480336233829" "0.100052999889405" "-0.0159342212919413" "-0.0135659908283699" "-0.0232660798648761" "0.0199454100436213" "-0.0599961870535714" "-0.0253748305952468" "0.0260988408932935" "0.00553334164635696" "0.0146676365369598" "-0.02222263112352" "-0.00551713058468184" "0.015055376009042" "0.000662658366754557" "-0.000618464454881607" "-0.00544139747986106" "0.00243516721673326" "0.0170391741830531" "-0.000172555604128257" "0.00526757709639642" "-0.000368774145766089" "-0.00111531171853773" "-0.000444246600549906" "-0.00104071632168122" "-3.46235691948967e-15"
"Eleusine_indica" 0.37 5.51979292457133 5.10016825802354 -1.29987792189232 -0.265240446745046 0.33153753648199 "-0.320717762348157" 0.170327227354001 "0.140667071239096" "0.326390057191207" "0.216702197605586" "0.113019381734555" "-0.0260484461379476" "-0.213512133005871" "0.109585863411905" "-0.191789145861548" "-0.0633879738380445" "-0.0842012994416609" "0.064290928307383" "0.11823655671593" "-0.0405035506440276" "-0.0265086110300598" "-0.0490283388637003" "-0.00286322454838055" "0.0388018411572451" "0.00520318331696337" "-0.0387418873187856" "0.0248236952277445" "0.00074530598943769" "-0.0128965523866023" "-0.00679069690653601" "0.0212819013521055" "0.00431094301503417" "0.000563266189976219" "-0.00745340693371415" "-0.0121401829027155" "-0.00692673606755702" "0.00411673947929626" "-0.00215102719643328" "-0.000357766582565627" "-0.000509963448302379" "-1.37743670991482e-15"
"Elymus_repens" 2.7 -3.80328369584728 -1.03834849416109 -0.860040001378123 0.830053927645608 0.377903867986289 "0.132325606177418" -0.070024517230797 "-0.309348276520275" "0.0305413254616981" "0.0813325660145975" "0.0471173277838082" "-0.125905491631926" "0.0842698080901173" "0.0572308249822432" "-0.00460882121966091" "0.0151426322814959" "-0.0830569648518778" "0.0350961743327232" "0.0269917248040632" "0.00944197532066932" "-0.00481028117603941" "0.0254625577569674" "0.016090495699796" "0.0207466923317075" "0.00163650209902355" "0.0196688632065148" "-0.000359161686373097" "-0.000868776690902296" "0.00380417628132833" "0.0109908026711608" "-0.000627435707960068" "-0.00473685413221187" "-0.00315418521600152" "-0.00330643361028257" "-0.00401934678269268" "0.00386572496392787" "0.00365045343201619" "-0.00269752667869172" "0.00124100589288485" "-0.000319497156574989" "-1.42903045242013e-15"
"Enneapogon_polyphyllus" 1 8.48274071499076 -3.53896871962016 -2.46905456489427 -0.301736224390406 -1.07959814668784 "0.97675148827019" 1.22371982271565 "-0.5172256149912" "-0.536710931694795" "-0.827864414484656" "-0.542877267658139" "-0.30191072173956" "-0.350566003969044" "-0.00197922618767482" "-0.00742565284111346" "0.0696388645251838" "0.21838074684178" "0.120833442820996" "-0.14924265804469" "0.103636717157489" "-0.0687752736467035" "-0.023167662882961" "0.0361454953877016" "0.00139112530763885" "0.0400065653153245" "0.0422926048455653" "0.00332032666260842" "-0.0153862453004185" "0.0100965937508213" "-0.00155521545123284" "-0.0259737848449852" "0.0198942317989885" "0.00564517716635664" "-0.00659480800326329" "-0.00179783600111758" "-0.000214018003758538" "-0.00300626291730165" "-0.000624161633572227" "0.000624204053012976" "0.000103828638699217" "3.82508103986222e-16"
"Eragrostis_pilosa" 0.055 3.80284187505245 1.49160837147898 -1.12804202983232 -0.0858199635395819 -0.236999252248652 "0.0102764487915241" 0.175060610611076 "0.339461563356509" "0.0709044812497414" "-0.0780565406408911" "-0.0708131192559743" "0.0168841058273487" "0.125065561187635" "0.084288353158109" "0.0548457361909402" "-0.221894066828822" "0.059318932077811" "-0.0431061718938971" "-0.0313333088089451" "0.0432451553312784" "0.0995483286224155" "0.0615279549328285" "-0.0226523131108433" "0.0544077875068474" "-0.0235518838317021" "-0.0182899200924159" "-0.0325063753864955" "0.0120378849540451" "-0.00861036634106046" "-0.00468250203683745" "-0.020652546080088" "0.0101888155924772" "0.0120151447801644" "0.00513197332949455" "0.00495677204962867" "0.00304849721530155" "0.00514701075852912" "0.0010200772928889" "-0.00126905191821068" "0.000406134996305695" "-1.83304849432158e-15"
"Festuca_filiformis" 0.3 -3.83816320175649 0.68124014840676 -0.0972500978905734 0.807775661150548 0.387354906697085 "1.16572502406879" 0.709449071816679 "-0.782406999645297" "0.539750928426215" "-0.11985626159219" "-0.328523804148555" "-0.0577041046139984" "0.112490133156702" "-0.0994210815564654" "0.302590832651819" "-0.358107499692222" "0.00253021447025928" "0.170418414758835" "0.00182004191850078" "0.10926817312144" "-0.0551159725662034" "0.112074681867986" "-0.158574768031448" "0.0143436644454494" "-0.117180279072496" "-0.00381023120281079" "-0.0503445993050238" "0.0417871909923124" "-0.0297633965905639" "-0.0316320855815728" "0.00847647183264982" "-0.00259438884826396" "-0.0067490268160649" "-0.00721253616944951" "0.00929957755049217" "0.00128727175679772" "0.00682504512211478" "-0.000797844545185067" "-0.00180003478861831" "0.000309347435987516" "3.63417359547819e-15"
"Festuca_quadriflora" 0.8 -7.65103241983103 4.5033772416387 0.586298740279881 -2.16466176263965 -2.71965316774976 "-0.851431122106592" -1.01204695512616 "0.501436000109072" "-1.66187086361231" "-0.0897090730006862" "-0.0942660722173315" "-0.085388041323908" "0.134871248584698" "0.260165712527712" "-0.186253563663" "0.185661338044215" "0.432398723998994" "-0.109373022486837" "-0.0502806003592277" "0.212551214429053" "-0.0494651761484519" "0.0130889859350009" "0.113132340097043" "0.075899783096578" "-0.0296298326085504" "0.017671398380193" "-0.0218597552130701" "0.0527039377412162" "-0.02690946596431" "-0.00459914224167775" "0.0101126279559304" "-0.0216595191734882" "0.00598904239870494" "-0.00598499376577778" "-0.00108682934759969" "0.00360831031020446" "0.00169634520886475" "-0.000357493708392218" "0.000367519439316677" "3.07833029331041e-05" "-2.29337670447223e-15"
"Gaudinia_fragilis" 2 2.22744368510353 -1.32626437437292 2.79565134334519 -0.0642126962662787 1.05539696933908 "-0.402255191069998" 0.206598889929763 "0.195446485315833" "0.948523628796256" "0.163868609972372" "-0.569069508524493" "0.139458568876276" "-0.16208586709805" "0.155885652801733" "-0.102447023693087" "0.115831035642757" "0.0420192956467688" "0.217133299157931" "-0.0392226934882239" "-0.0537069198967985" "0.0376554632800846" "-0.0232883297652359" "-0.0070795459574047" "-0.0515966734680125" "0.0931286273761435" "0.0353094776132782" "0.0405600224890407" "0.00192974854686241" "-0.0814977732631084" "0.00822021201817331" "-0.00865173270284456" "-0.0277099600494421" "-0.00652540384649782" "0.0131419025614546" "-0.0029237115615741" "0.00433899141670487" "0.00365492194394011" "-0.00153319697684573" "-0.00221717009420711" "0.000160960921411427" "2.68689168433399e-15"
"Glyceria_notata" 0.36 -4.0687649168052 -0.558547585072219 -0.425074154462145 1.65840715801005 0.209596395981354 "-0.168121535137577" 0.317420270688491 "-0.516014089125753" "-0.689241244060407" "0.276116233911224" "-0.098348257794199" "-0.412124095194419" "0.301714957705733" "0.327259484108117" "-0.0101158090612175" "0.135302163057051" "-0.221560948755278" "0.11082325810216" "0.0519595931810039" "-0.0171376761609359" "-0.048144076723951" "0.0971546691571884" "0.039949297738907" "0.0709731577237817" "0.0232504636153699" "0.0574024885541029" "0.035051915951587" "0.00819058904656749" "0.0139762723387206" "0.0214171521268391" "0.0239209961931646" "0.00195541322676095" "0.00404160011939156" "0.013092119677046" "-0.00950596568076888" "0.0114065762436499" "0.00461068629349827" "-0.00142993897727714" "-0.00239299146722733" "-0.000281713417641118" "-3.82552262178709e-15"
"Helictochloa_pratensis" 2 -3.14066823202908 -0.107524585872142 0.784224445052269 0.863827693482737 -0.050991976330731 "-0.341393077531395" 0.309899225174243 "-0.821376873525557" "-0.883814219192759" "0.241867104318292" "0.150192672371325" "-0.145728029327714" "0.00899940764181663" "0.502487867149491" "0.0610048158792692" "0.0425382575639607" "-0.228355994479776" "-0.0770509904203495" "-0.0092180292296459" "-0.0540936254354697" "-0.0235366206852442" "-0.0349547573689438" "0.00789572174321949" "0.0126274152380351" "0.0432116865604659" "-0.0812137780596541" "-0.0357267829133757" "-0.0114293789768894" "-0.0333757230887557" "0.00668804152413629" "-0.00302316087466275" "0.0192468744719265" "-0.00605324100769235" "-0.00921026886926671" "0.0160150180998004" "-0.00977078840034306" "0.00326282996228116" "-0.00184599073003192" "0.000641361673473494" "-0.00043830573727407" "-6.66763757389122e-18"
"Holcus_mollis" 0.34 -4.92258081688405 2.05322801193368 1.06022918909795 1.4277417599455 0.0845276219096679 "0.2629238667744" -0.250036767050786 "0.778828816872436" "0.19668869480562" "-0.117362578260602" "-0.20494854489258" "0.111971546862187" "-0.218427545104063" "0.0673282819386784" "0.0419927475030303" "-0.0136257084298492" "-0.1351353931123" "-0.0205305971324848" "0.0392175827131155" "0.00151942499958571" "-0.0809614075268845" "0.0146277419001205" "0.0782602049733256" "-0.0946953775116617" "-0.0463126599710838" "0.0811503362146146" "-0.0119966367406837" "-0.00330611104066578" "0.000982794398272951" "-0.0328793154686014" "-0.010670997527833" "0.000360247549642395" "-0.00112254550015693" "-0.00379533149583532" "0.00982623070536686" "-0.00107904160216879" "0.00408236153454009" "0.0010958929847809" "0.00115214138526708" "7.62036110805791e-05" "-3.40882026052683e-15"
"Koeleria_macrantha" 1.1 -1.68095904389078 -3.31009556837291 -0.793328400427296 -1.68834564326338 -1.04804889119913 "-0.393241287233609" -0.634141812259028 "0.532374997120488" "0.364194084954155" "0.224360148594008" "0.492859691641435" "0.0677535800577898" "-0.228651435496138" "0.0479970696863139" "0.0197466857639819" "0.141586199394565" "-0.0621639228077182" "0.0119090066088482" "-0.0609291316760458" "-0.229586628718105" "-0.0340415420808334" "0.0409406544946389" "-0.0574513363336566" "-0.0459379362943067" "-0.0853489950825544" "0.00538843112227542" "0.0287934651588475" "0.034905461944915" "0.0113769237246813" "0.000603252140318748" "-0.011271343348098" "-0.00645917449589525" "-0.0200971532545538" "-0.0244314219704475" "-0.0126609566097153" "0.0103823427891125" "-0.00549324347023604" "-0.000191348607955585" "-0.000380057720171931" "-0.000193259153982107" "-1.38070613328378e-15"
"Lagurus_ovatus" 0.54 3.0917942720392 -0.965321249480793 2.65511999292467 0.88439562453262 0.111930121149743 "-0.120865350908814" 0.690913552266983 "0.301905440624568" "0.372712047814456" "0.102837477443759" "-0.244071812139468" "0.0263459898270865" "0.292702215603055" "-0.219970740025445" "-0.332840275845957" "0.0903688648443405" "-0.027965130008158" "0.0544273127407468" "0.108913683283361" "-0.0600364559788644" "0.115307604316337" "0.0048259810081072" "-0.0139520544669658" "-0.0592307751365352" "-0.0025098759365921" "-0.0105629324107238" "-0.0519960598255537" "0.030706661047091" "-0.037769825377747" "0.0234685699453254" "-0.00539385723200284" "0.00357211750971176" "-0.0118704750928445" "-0.00656852148705727" "0.00423125345384157" "0.00373478575268732" "-0.00684829493384692" "0.00182192974230821" "0.000121545123112296" "0.000168655166966693" "-3.5582295285261e-15"
"Lamarckia_aurea" 0.42 4.95609898358645 -3.25455619253658 1.84576349663161 0.281202983199474 0.127880811235809 "0.857268304669839" -0.130563740616272 "-0.411137029753084" "-0.110120730482558" "0.349949807350385" "0.00441505154757939" "0.393299292271864" "0.0201001829377366" "0.105054603834437" "-0.140681083177321" "-0.0274333375934231" "-0.0333910128234951" "-0.100579862463417" "-0.006879974282026" "0.102367838168517" "-0.0218044869824811" "-0.0423845372865978" "0.0618834157512982" "0.0173532894508169" "-0.0216883765291932" "0.0485498133031054" "0.0083498994740005" "0.002853042516676" "0.00722699126930191" "0.0183983575200175" "0.0176800564817273" "-0.00493717695725165" "-0.00713913509133809" "0.0113744235312808" "0.0150924510845282" "-0.000602790986924323" "0.00241461134955836" "0.00225330233067896" "0.00167730533396965" "0.000668134026823046" "1.34590245310636e-15"
"Lolium_perenne" 1.9 -0.551639600674412 0.0256579808199675 0.257640316767093 0.0190111003048327 0.307368243768342 "0.360312717864011" 0.186124475459094 "0.150036148356824" "0.127147381105987" "-0.0288110744063559" "0.128865800057186" "0.12281604435226" "0.00290304747679419" "0.0449642904456413" "0.0434376100286709" "0.011256529010802" "0.0666727422557863" "0.0260286468906108" "0.00271683216449106" "-0.0186004959178219" "0.0119213365081503" "-0.0403623441543802" "-0.0169070015191386" "-0.0046091674010192" "0.00508195157002159" "0.0116446432214263" "-0.00853189948031788" "0.0148471719022401" "0.0100837896098826" "-0.010266965590712" "0.0132573105105908" "-0.000204462586320429" "0.00510030790295182" "0.00768885769536112" "-0.000844544067555327" "-0.000165663269227263" "0.00184314772084567" "-2.91163078323673e-05" "0.000460901554827071" "-0.000911986745550123" "-2.1070604121701e-16"
"Lophatherum_gracile" 2.6 2.30160343728043 8.78735858729143 -2.32124241677863 -2.50139204574781 2.89537110782214 "0.944826096155525" 0.449574371125087 "0.343805920944625" "-0.668426353899515" "0.391638729992405" "-0.194171403087486" "0.199904133040908" "0.228714652050453" "-0.194874325387422" "-0.215944650084297" "0.185979761582974" "-0.322403287137198" "-0.252167630383068" "-0.0938593286347162" "0.156725072491821" "-0.168493740135417" "-0.0285632991688301" "-0.129323870909927" "-0.00455894272707881" "0.00853615946965282" "-0.010398167196592" "0.035987764182683" "0.0201632473188807" "-0.0365503611639752" "-0.00987035548678485" "-0.0100982803338158" "-0.00293469618352357" "-0.00993950346682196" "-0.0026279222578039" "-0.00609971982615109" "-0.000493787830126637" "-0.00248185558162615" "0.00139281846511174" "0.00114259967235327" "-0.000316565806958759" "5.64119866140089e-16"
"Melica_ciliata" 0.73 0.458975554059314 -1.46161570233232 2.16189098582118 -1.09096985006844 0.116714466768452 "-0.851222226111841" 0.791595438705611 "-0.226905250747304" "0.132605408914014" "0.215200345741865" "-0.14659943489125" "0.0629960106528725" "-0.242824277044041" "0.147051977004423" "0.0132446729624381" "-0.0203971413018857" "-0.0193761997175604" "0.0853786487349345" "-0.0803468490296348" "-0.073494814415917" "0.0278927250296692" "0.0180496720380608" "-0.05507939631468" "-0.0146141320479605" "0.0553238201590026" "0.00258061084949122" "0.00643994807365682" "-0.00240175927090477" "0.010037781520379" "-0.0080921001180622" "-0.00475951743870382" "-0.00628161011295215" "0.00283130657536339" "0.00156431080099811" "-0.00309653454297402" "-0.00349938528111723" "0.00200717019353293" "0.0018326687948604" "-0.000219247411198942" "0.00100263586615221" "-5.30934495640322e-16"
"Nardus_stricta" 0.35 -5.8138640666518 0.856179458603547 0.290767400995441 1.00960669518734 -0.513844357782976 "-0.484859954296091" -0.167280738462773 "0.441704347586311" "0.135847959323424" "-0.109140603508113" "-0.118825748962281" "0.126384093062795" "-0.230645274034301" "0.0821043290565992" "-0.0168862697253958" "-0.057558703027778" "0.0608358860874477" "-0.0252003712185471" "-0.0191643358446398" "0.0355243651685736" "-0.0562313518033202" "-0.0154993663190822" "0.0234421406823355" "-0.0327773361895729" "2.02857700198796e-05" "-0.0196641931100793" "0.0027415656550012" "-0.00550104606834228" "-0.0199560687659" "-0.00759618096920161" "0.00769247349499235" "0.0174668893310278" "0.0107460291903586" "-0.0045580469120752" "0.0010274535891109" "-0.00321663062272517" "0.00199128193073528" "0.00209050537616175" "0.000578860893385783" "0.00114709272064582" "-8.27702997080766e-15"
"Oryza_rufipogon" 1.5 9.98606849744984 7.37446080077627 -1.79558966577618 1.08352704395538 1.46685105182829 "-1.36720987295142" -0.441054348256586 "0.481208298901046" "0.68421421234024" "0.695998127326111" "0.102648991995184" "-0.652888727104169" "-0.874020635348993" "-0.256306077463388" "0.118268209488768" "0.230688708368634" "-0.0888459068875012" "0.236355467093234" "0.000597401529530995" "0.111598670119261" "0.0691106257213301" "-0.0852925946505781" "0.141695092633854" "0.0413808042496626" "-0.033871792573763" "-0.025265789057445" "-0.0608826600507622" "0.0354973766075919" "0.0160201802975264" "-0.00172583066304771" "0.00825529878155362" "-0.0141681647972645" "-0.010008229644989" "0.00610254659349922" "0.0044355040080849" "-0.00138483609365685" "-0.000319453361301083" "-0.000393193484259988" "-0.000425653899920886" "0.000426638337434851" "-2.75012643228169e-17"
"Parapholis_incurva" 2.3 3.99352689148502 -1.9142918897912 2.38314407428583 1.11124093246143 -0.0535492183495038 "0.93049210117284" 0.16134018534708 "-0.331216635019772" "-0.0767451949841392" "0.377637411432074" "0.373146802990474" "0.100536132985636" "0.269985618821396" "-0.312751731502252" "-0.0850359149118072" "0.12018984644783" "0.114653343517364" "-0.180583095876514" "0.0744573260795586" "0.0547617100060307" "0.0378134501487176" "0.00155005929110427" "0.01790318371341" "0.0419172664568887" "-0.0383580454247866" "0.0149804045301557" "-0.0277118313915134" "0.00787883525030309" "-0.0023564885141315" "0.0109422680445964" "0.00430930032626207" "0.00669772741194908" "-0.00446993765104216" "-0.00322425304211879" "-0.00291233867741957" "0.00293924054963504" "-0.00905652849167165" "0.000444174915462838" "-0.000189487675596988" "-0.000858166747817414" "2.11208330811778e-15"
"Phalaris_aquatica" 1.4 2.73258732342376 -0.336995833707799 2.27752039011632 0.857477558685281 -0.261152251681678 "1.18427946174608" -0.393923580348396 "-0.152386517274287" "0.338977891654118" "0.149212611991076" "0.662717691237327" "0.142027234050206" "0.119096234132278" "-0.0657339891411922" "0.00129452055862686" "0.237645206608893" "0.207224333570406" "-0.0198834748633372" "0.0646762342483372" "-0.0405495496783128" "-0.00399701409505066" "0.0404428153409273" "0.0494990084127504" "0.0585001367391328" "-0.0427172835708756" "-0.0102004956785477" "-0.00574558362826665" "0.0134481681208178" "-0.0222800033114138" "-0.00879142718940559" "-0.0104597959304156" "0.0117620872247212" "0.00720227216857056" "-0.00826559611407081" "-0.00536441081524255" "-0.0119118397726589" "0.000147110084270327" "-0.00219447023568476" "-0.000897665758399899" "-0.000175108389844708" "-4.55190852324374e-15"
"Phleum_alpinum" 0.37 -6.85713673495932 0.730875674567574 0.419911116994645 0.028908241458949 -1.10817150614573 "-1.17120140027138" -1.35884753106052 "0.210713768536203" "0.272928108404538" "0.154028971410288" "-0.137595472444236" "0.178682972939641" "-0.216069684491202" "0.131289753062354" "-0.166552573711454" "-0.0580310875625298" "0.290277187953574" "0.120520783690952" "-0.104393090514899" "-0.0404668373503186" "-0.0926086150216233" "-0.062469754054216" "-0.00361136589609459" "-0.068130754568257" "-0.0093217873600638" "-0.0915272409903455" "0.0076151065975279" "0.0321682447360871" "-0.0165184544577619" "0.00488642109784243" "0.0196451781994709" "0.0294693304144983" "0.00605970165366228" "0.00301922317016622" "-0.00617614644917345" "0.00437390049356804" "-0.000534325870529005" "0.00293738284049108" "0.000149503521579231" "-0.000621865066509556" "7.36221060620555e-15"
"Phleum_arenarium" 0.17 -2.62488396436972 0.108976442313537 0.374671059330405 1.05134369400994 -1.57542036464635 "-1.49386521987872" 3.77050883431803 "0.763613846967563" "0.0529481386041936" "-0.0957979399393454" "0.292718689664298" "-0.668621912647589" "0.357349735790517" "-0.292059604561235" "-0.0163311408431293" "0.00600620247131534" "-0.033980084515351" "-0.0560856148329073" "-0.112652606480792" "-0.0433503607438628" "0.0829226974942816" "-0.0640080062348609" "-0.135962646292154" "-0.0318745018121624" "-0.0250241937168149" "0.00641075320383526" "-0.0189795101347796" "-0.00622302734213109" "-0.0037804032169673" "-0.00514281539110123" "0.0320361790121722" "-0.0116470130436347" "-0.00210614988775479" "3.93551116434727e-05" "0.00572468110541092" "-0.00161555052983522" "-0.00343662815259588" "0.000996923318255253" "0.00129230963862539" "-0.000762494278473743" "-3.03264437352504e-17"
"Phleum_hirsutum" 0.21 -4.07859900257957 1.66671265409854 1.04690782242848 -2.18560025049526 -1.39893361957183 "-1.36582908188642" 0.804335121746281 "0.205372737385916" "-0.808323114549463" "0.106082609382293" "-0.480826247418145" "-0.237834760729677" "0.257208414129414" "0.0430662611464222" "-0.0222002146162021" "0.0149764815447732" "0.243347183112894" "0.182940560737272" "0.0218195601539185" "0.0329014295307131" "0.0408411946966955" "0.0352066370510341" "-0.0396098274326322" "0.0704044606864796" "-0.0165547370353094" "-0.0246560889076667" "0.0315179347758813" "-0.0021197690210784" "0.0325691597917496" "0.0313743238250782" "-0.0177294619846825" "-0.010745210247357" "-0.00802650593987921" "0.0088479846516387" "0.0114708707148107" "-0.00505834913291364" "-0.00687264909230967" "0.000240710256567092" "-0.000889330991403097" "0.00112025766505123" "-3.20797980312904e-15"
"Poa_colensoi" 0.19 -4.36032665222727 7.67558578419151 3.17529583181281 -2.51754787695147 -1.39181893658134 "2.75605956372039" -1.03486809771775 "-0.761218989315771" "1.37364656901239" "-0.519410544963933" "-0.0708808533407503" "-0.603569905798533" "-0.0952673874669074" "-0.115614394782049" "0.0505248919862614" "-0.0407844371829933" "-0.0653303810844175" "-0.146254984453586" "-0.0304322579500456" "-0.0639488995012141" "0.0513372159838103" "-0.00988273701753234" "-0.00418748033328398" "-0.0319616239819319" "0.00757832241736911" "0.0925450284526642" "-0.0324873515416463" "0.027931525669518" "0.02137180955465" "0.0336546950658491" "0.00100716408031223" "0.0284665314304913" "-0.00734417355118916" "0.00996003055735709" "-0.0048358940600481" "-0.00328055283910234" "0.00213914113863255" "0.000276291626954075" "0.000660595006889662" "-5.95943273122111e-05" "1.10505113367716e-15"
"Pogonarthria_squarrosa" 0.06 7.26452593497083 -0.0211147770046345 -2.10649511211812 1.37965943532824 -2.12134870998163 "-0.48253570340058" -1.28230443699157 "0.953065499457977" "-0.332851793212186" "0.0879718913711681" "0.134644402782742" "0.215270458865926" "0.428869505408316" "-0.286389118003607" "0.32093246030192" "-0.0685875106971332" "0.0761791510501327" "-0.0445016759079656" "-0.175676400985572" "0.0174960838835023" "-0.104867805384623" "0.150448974048925" "0.0327364727253753" "-0.108695375436847" "0.118615708083703" "0.0322341823120559" "-0.0733107247670432" "0.00202747203516804" "0.0130379218347736" "-0.0133927928696604" "0.0119855794002065" "-0.0135329504097782" "-0.010188755092407" "-0.000502783249756937" "-0.00433671761888987" "-0.00312873771805584" "-0.00359981664700774" "-0.00314890761899073" "-0.000884176202197651" "0.000460438771527583" "-4.71237634467696e-16"
"Puccinellia_maritima" 0.53 -5.59603798548893 2.31053011954666 1.28127886841376 1.90219498477036 0.453241287546063 "0.252333505648985" -0.360946558019663 "0.583034392160216" "-0.115848038606764" "0.235394330904656" "-0.259856798345642" "-0.059978164033667" "0.209161249915196" "0.13182734835819" "-0.011027408287794" "-0.231821280639517" "-0.137191883337808" "0.106527891230727" "0.00889725187822706" "0.138501103743094" "-0.0735962846487971" "-0.162409850937296" "0.0482083422954935" "-0.126189187477007" "-0.0169852892960186" "0.0021207935637883" "-0.00737207397454123" "-0.0308644846106323" "0.0231788777894986" "0.0159926122730874" "-0.00564219734464803" "-0.0137922524850905" "0.0220648356502228" "0.00704471117233581" "-0.00582907766680529" "-0.00201436778882558" "-0.00963505591758074" "-0.000335375689469619" "-0.000455305867671741" "-0.000510850164267495" "3.19650226755916e-15"
"Puccinellia_nuttalliana" 0.2 -5.12584255845801 -5.6666797145973 -2.89228692218403 -1.06848964947954 0.188748464823582 "-1.43797273471039" -1.43129300192192 "-0.963828603474991" "0.74053219294859" "0.511840951557806" "0.519236707708078" "-0.655266901250265" "0.219479475937881" "-0.280982000047805" "-0.699134546748871" "0.0671404895053339" "-0.0992274381333166" "-0.190101134778617" "-0.0488859219633918" "0.119879362752852" "0.0426831239966907" "0.0198495950683129" "-0.0269252710711089" "-0.0440632681236004" "-0.00441951431992151" "0.0493967038614703" "-0.00101821216973591" "-0.0294322415100559" "-0.0122845402197377" "-0.0232829106651067" "-0.00598021899006543" "0.00515778779567022" "0.0163736290415343" "0.00460822172833908" "0.00153249469387539" "-0.00492732474002489" "0.00165773558711055" "0.00147814741996596" "-0.00271880610646182" "0.000358887661118471" "3.93450803866375e-16"
